Earth,   2019-06-14T08:04:49.56, 262 44 46.6538, +00  0  8.9083,    1.015630249,  -3.86
Earth,   2019-06-15T08:04:49.56, 263 42  4.3664, +00  0  8.9911,    1.015724166,  -3.86
Earth,   2019-06-16T08:04:49.56, 264 39 21.3138, +00  0  9.0946,    1.015814854,  -3.86
Earth,   2019-06-17T08:04:49.56, 265 36 37.5874, +00  0  9.2129,    1.015902358,  -3.86
Earth,   2019-06-18T08:04:49.56, 266 33 53.2781, +00  0  9.3400,    1.015986656,  -3.86
Earth,   2019-06-19T08:04:49.56, 267 31  8.4732, +00  0  9.4691,    1.016067671,  -3.86
Earth,   2019-06-20T08:04:49.56, 268 28 23.2545, +00  0  9.5941,    1.016145278,  -3.86
Earth,   2019-06-21T08:04:49.56, 269 25 37.6973, +00  0  9.7088,    1.016219312,  -3.86
Earth,   2019-06-22T08:04:49.56, 270 22 51.8696, +00  0  9.8079,    1.016289585,  -3.86
Earth,   2019-06-23T08:04:49.56, 271 20  5.8322, +00  0  9.8865,    1.016355884,  -3.86
Earth,   2019-06-24T08:04:49.56, 272 17 19.6388, +00  0  9.9407,    1.016417983,  -3.86
Earth,   2019-06-25T08:04:49.56, 273 14 33.3365, +00  0  9.9673,    1.016475642,  -3.86
Earth,   2019-06-26T08:04:49.56, 274 11 46.9650, +00  0  9.9640,    1.016528612,  -3.86
Earth,   2019-06-27T08:04:49.56, 275  9  0.5562, +00  0  9.9293,    1.016576632,  -3.86
Earth,   2019-06-28T08:04:49.56, 276  6 14.1336, +00  0  9.8632,    1.016619436,  -3.86
Earth,   2019-06-29T08:04:49.56, 277  3 27.7101, +00  0  9.7666,    1.016656755,  -3.86
Earth,   2019-06-30T08:04:49.56, 278  0 41.2868, +00  0  9.6422,    1.016688329,  -3.86
Earth,   2019-07-01T08:04:49.56, 278 57 54.8522, +00  0  9.4942,    1.016713922,  -3.86
Earth,   2019-07-02T08:04:49.56, 279 55  8.3815, +00  0  9.3285,    1.016733343,  -3.86
Earth,   2019-07-03T08:04:49.56, 280 52 21.8390, +00  0  9.1523,    1.016746472,  -3.86
Earth,   2019-07-04T08:04:49.56, 281 49 35.1821, +00  0  8.9740,    1.016753274,  -3.86
Earth,   2019-07-05T08:04:49.56, 282 46 48.3676, +00  0  8.8024,    1.016753822,  -3.86
Earth,   2019-07-06T08:04:49.56, 283 44  1.3582, +00  0  8.6456,    1.016748287,  -3.86
Earth,   2019-07-07T08:04:49.56, 284 41 14.1289, +00  0  8.5104,    1.016736924,  -3.86
Earth,   2019-07-08T08:04:49.56, 285 38 26.6713, +00  0  8.4020,    1.016720051,  -3.86
Earth,   2019-07-09T08:04:49.56, 286 35 38.9956, +00  0  8.3233,    1.016698017,  -3.86
Earth,   2019-07-10T08:04:49.56, 287 32 51.1300, +00  0  8.2750,    1.016671175,  -3.86
Earth,   2019-07-11T08:04:49.56, 288 30  3.1190, +00  0  8.2560,    1.016639860,  -3.86
Earth,   2019-07-12T08:04:49.56, 289 27 15.0210, +00  0  8.2633,    1.016604374,  -3.86
Earth,   2019-07-13T08:04:49.56, 290 24 26.9054, +00  0  8.2927,    1.016564974,  -3.86
Earth,   2019-07-14T08:04:49.56, 291 21 38.8496, +00  0  8.3386,    1.016521865,  -3.86
Earth,   2019-07-15T08:04:49.56, 292 18 50.9364, +00  0  8.3952,    1.016475200,  -3.86
Earth,   2019-07-16T08:04:49.56, 293 16  3.2513, +00  0  8.4561,    1.016425075,  -3.86
Earth,   2019-07-17T08:04:49.56, 294 13 15.8803, +00  0  8.5150,    1.016371536,  -3.86
Earth,   2019-07-18T08:04:49.56, 295 10 28.9078, +00  0  8.5657,    1.016314578,  -3.86
Earth,   2019-07-19T08:04:49.56, 296  7 42.4151, +00  0  8.6027,    1.016254155,  -3.86
Earth,   2019-07-20T08:04:49.56, 297  4 56.4794, +00  0  8.6210,    1.016190181,  -3.86
Earth,   2019-07-21T08:04:49.56, 298  2 11.1726, +00  0  8.6164,    1.016122541,  -3.86
Earth,   2019-07-22T08:04:49.56, 298 59 26.5614, +00  0  8.5855,    1.016051091,  -3.86
Earth,   2019-07-23T08:04:49.56, 299 56 42.7066, +00  0  8.5258,    1.015975663,  -3.86
Earth,   2019-07-24T08:04:49.56, 300 53 59.6626, +00  0  8.4359,    1.015896070,  -3.86
Earth,   2019-07-25T08:04:49.56, 301 51 17.4774, +00  0  8.3152,    1.015812102,  -3.86
Earth,   2019-07-26T08:04:49.56, 302 48 36.1908, +00  0  8.1644,    1.015723527,  -3.86
Earth,   2019-07-27T08:04:49.56, 303 45 55.8332, +00  0  7.9856,    1.015630100,  -3.86
Earth,   2019-07-28T08:04:49.56, 304 43 16.4233, +00  0  7.7821,    1.015531561,  -3.86
Earth,   2019-07-29T08:04:49.56, 305 40 37.9660, +00  0  7.5589,    1.015427651,  -3.86
Earth,   2019-07-30T08:04:49.56, 306 38  0.4503, +00  0  7.3226,    1.015318128,  -3.86
Earth,   2019-07-31T08:04:49.56, 307 35 23.8492, +00  0  7.0811,    1.015202797,  -3.86
Earth,   2019-08-01T08:04:49.56, 308 32 48.1216, +00  0  6.8431,    1.015081538,  -3.86
Earth,   2019-08-02T08:04:49.56, 309 30 13.2173, +00  0  6.6173,    1.014954330,  -3.86
Earth,   2019-08-03T08:04:49.56, 310 27 39.0846, +00  0  6.4119,    1.014821271,  -3.86
Earth,   2019-08-04T08:04:49.56, 311 25  5.6786, +00  0  6.2327,    1.014682565,  -3.86
Earth,   2019-08-05T08:04:49.56, 312 22 32.9683, +00  0  6.0839,    1.014538512,  -3.86
Earth,   2019-08-06T08:04:49.56, 313 20  0.9402, +00  0  5.9667,    1.014389465,  -3.86
Earth,   2019-08-07T08:04:49.56, 314 17 29.6001, +00  0  5.8803,    1.014235806,  -3.86
Earth,   2019-08-08T08:04:49.56, 315 14 58.9712, +00  0  5.8218,    1.014077912,  -3.86
Earth,   2019-08-09T08:04:49.56, 316 12 29.0917, +00  0  5.7870,    1.013916141,  -3.86
Earth,   2019-08-10T08:04:49.56, 317 10  0.0120, +00  0  5.7707,    1.013750815,  -3.86
Earth,   2019-08-11T08:04:49.56, 318  7 31.7917, +00  0  5.7668,    1.013582217,  -3.86
Earth,   2019-08-12T08:04:49.56, 319  5  4.4973, +00  0  5.7692,    1.013410586,  -3.86
Earth,   2019-08-13T08:04:49.56, 320  2 38.2000, +00  0  5.7717,    1.013236118,  -3.86
Earth,   2019-08-14T08:04:49.56, 321  0 12.9744, +00  0  5.7684,    1.013058965,  -3.86
Earth,   2019-08-15T08:04:49.56, 321 57 48.8964, +00  0  5.7535,    1.012879235,  -3.86
Earth,   2019-08-16T08:04:49.56, 322 55 26.0422, +00  0  5.7221,    1.012696995,  -3.86
Earth,   2019-08-17T08:04:49.56, 323 53  4.4870, +00  0  5.6698,    1.012512270,  -3.86
Earth,   2019-08-18T08:04:49.56, 324 50 44.3036, +00  0  5.5932,    1.012325050,  -3.86
Earth,   2019-08-19T08:04:49.56, 325 48 25.5617, +00  0  5.4896,    1.012135289,  -3.86
Earth,   2019-08-20T08:04:49.56, 326 46  8.3271, +00  0  5.3575,    1.011942907,  -3.86
Earth,   2019-08-21T08:04:49.56, 327 43 52.6610, +00  0  5.1962,    1.011747794,  -3.86
Earth,   2019-08-22T08:04:49.56, 328 41 38.6189, +00  0  5.0064,    1.011549810,  -3.86
Earth,   2019-08-23T08:04:49.56, 329 39 26.2498, +00  0  4.7897,    1.011348784,  -3.86
Earth,   2019-08-24T08:04:49.56, 330 37 15.5945, +00  0  4.5490,    1.011144516,  -3.86
Earth,   2019-08-25T08:04:49.56, 331 35  6.6838, +00  0  4.2885,    1.010936781,  -3.86
Earth,   2019-08-26T08:04:49.56, 332 32 59.5355, +00  0  4.0141,    1.010725329,  -3.86
Earth,   2019-08-27T08:04:49.56, 333 30 54.1516, +00  0  3.7326,    1.010509907,  -3.86
Earth,   2019-08-28T08:04:49.56, 334 28 50.5161, +00  0  3.4522,    1.010290273,  -3.86
Earth,   2019-08-29T08:04:49.56, 335 26 48.5944, +00  0  3.1813,    1.010066231,  -3.86
Earth,   2019-08-30T08:04:49.56, 336 24 48.3354, +00  0  2.9283,    1.009837663,  -3.86
Earth,   2019-08-31T08:04:49.56, 337 22 49.6776, +00  0  2.7005,    1.009604557,  -3.86
Earth,   2019-09-01T08:04:49.56, 338 20 52.5572, +00  0  2.5029,    1.009367024,  -3.86
Earth,   2019-09-02T08:04:49.56, 339 18 56.9175, +00  0  2.3379,    1.009125290,  -3.86
Earth,   2019-09-03T08:04:49.56, 340 17  2.7157, +00  0  2.2056,    1.008879668,  -3.86
Earth,   2019-09-04T08:04:49.56, 341 15  9.9269, +00  0  2.1034,    1.008630532,  -3.86
Earth,   2019-09-05T08:04:49.56, 342 13 18.5446, +00  0  2.0270,    1.008378275,  -3.86
Earth,   2019-09-06T08:04:49.56, 343 11 28.5789, +00  0  1.9711,    1.008123287,  -3.86
Earth,   2019-09-07T08:04:49.56, 344  9 40.0535, +00  0  1.9296,    1.007865938,  -3.86
Earth,   2019-09-08T08:04:49.56, 345  7 53.0030, +00  0  1.8963,    1.007606569,  -3.86
Earth,   2019-09-09T08:04:49.56, 346  6  7.4701, +00  0  1.8647,    1.007345488,  -3.86
Earth,   2019-09-10T08:04:49.56, 347  4 23.5042, +00  0  1.8291,    1.007082966,  -3.86
Earth,   2019-09-11T08:04:49.56, 348  2 41.1593, +00  0  1.7839,    1.006819240,  -3.86
Earth,   2019-09-12T08:04:49.56, 349  1  0.4934, +00  0  1.7240,    1.006554513,  -3.86
Earth,   2019-09-13T08:04:49.56, 349 59 21.5671, +00  0  1.6452,    1.006288951,  -3.86
Earth,   2019-09-14T08:04:49.56, 350 57 44.4430, +00  0  1.5439,    1.006022682,  -3.86
Earth,   2019-09-15T08:04:49.56, 351 56  9.1844, +00  0  1.4175,    1.005755799,  -3.86
Earth,   2019-09-16T08:04:49.56, 352 54 35.8543, +00  0  1.2643,    1.005488354,  -3.86
Earth,   2019-09-17T08:04:49.56, 353 53  4.5144, +00  0  1.0838,    1.005220361,  -3.86
Earth,   2019-09-18T08:04:49.56, 354 51 35.2238, +00  0  0.8765,    1.004951794,  -3.86
Earth,   2019-09-19T08:04:49.56, 355 50  8.0378, +00  0  0.6441,    1.004682590,  -3.86
Earth,   2019-09-20T08:04:49.56, 356 48 43.0067, +00  0  0.3893,    1.004412645,  -3.86
Earth,   2019-09-21T08:04:49.56, 357 47 20.1741, +00  0  0.1162,    1.004141817,  -3.86
